2.0,0.00010776519775390625
2.0,3.0279159545898438e-05
2.0,0.0001347064971923828
2.0,0.00010633468627929688
4.0,0.42832231521606445
3.0,0.1061556339263916
3.0,0.22980785369873047
3.0,0.6388425827026367
2.0,0.0005905628204345703
2.0,0.0014400482177734375
2.0,0.0024995803833007812
2.0,0.0052814483642578125
3.0,0.0021600723266601562
2.0,0.0006074905395507812
4.0,6.064101457595825
4.0,25.512909650802612
3.0,0.02597832679748535
2.0,0.0013284683227539062
3.0,0.19613909721374512
2.0,0.005596160888671875
